id,title,duration,boxoffice,first_boxoffice,pr_movie,bt_movie,cl_movie,de_movie,pr_box_rank,is_ip,is_sequel,douban_rating,baidu_index,actor,issue_company,manu_company,rating_numbers,comment_numbers,review_numbers,director_1_id,director_1_name,director_1_amount,director_1_boxoffice,director_1_pr_boxrank,director_1_baidu,director_2_id,director_2_name,director_2_amount,director_2_boxoffice,director_2_pr_boxrank,director_2_baidu,actor_1_id,actor_1_name,actor_1_amount,actor_1_boxoffice,actor_1_pr_boxrank,actor_1_baidu,actor_1_fans,actor_2_id,actor_2_name,actor_2_amount,actor_2_boxoffice,actor_2_pr_boxrank,actor_2_baidu,actor_2_fans,scenarist_1_id,scenarist_1_name,scenarist_1_amount,scenarist_1_boxoffice,scenarist_1_pr_boxrank,scenarist_1_baidu,scenarist_2_id,scenarist_2_name,scenarist_2_amount,scenarist_2_boxoffice,scenarist_2_pr_boxrank,scenarist_2_baidu,issue_company_1_id,manu_company_1_id,type,technology,release_date,year,month,day,day_of_week,quarter,week,duration_85,duration_85_140,duration_140,type_list,num_types,genre_剧情,genre_爱情,genre_喜剧,genre_动作,genre_惊悚,genre_悬疑,genre_犯罪,genre_战争,genre_恐怖,genre_纪录片,genre_青春,genre_奇幻,genre_冒险,genre_儿童,genre_传记,genre_古装,genre_励志,genre_亲情,genre_科幻,genre_历史,genre_avg,technology_list,technology_2D,technology_3D,technology_IMAX,year_mean_1000,is_weekend,springfestival,summer,nationalday,newyear,is_star_issue_company,is_star_manu_company
111,新警察故事,123.0,4300.4,584.0,2.29569,239327.17188,0.19134,5.7369900000000005,1.14828,0,1,7.4,0.0,成龙 Jackie Chan;;;谢霆锋 Nicholas Tse;;;黄德斌 Kenny Wong;;;梁敏仪 Winnie Leung;;;吴浩康 Deep Ng;;;何华超 Tony Ho;;;洪天明 Timmy Hung;;;吴嘉龙 Carl Wu;;;连凯 Andrew Lien;;;彭敬慈 King-chi Pang;;;伍允龙 Philip Ng;;;岑建勋 John Sham;;;杨采妮 Charlie Yeung;;;桶口明日嘉 Asuka Higuchi;;;蒋雅文 Mandy Chiang;;;吴彦祖 Daniel Wu;;;蒋怡 Coco Chiang;;;尹子维 Terence Yin;;;安志杰 Andy On;;;叶山豪 Hayama Go;;;王杰 Dave Wong;;;廖启智 Kai Chi Liu;;;关智斌 Kenny Kwan;;;张致恒 Steven Cheung;;;蔡卓妍 Charlene Choi;;;于荣光 Ringo Yu;;;孙淳 Chun Sun;;;吕有慧 Lisa Lui;;;林志泰 Chi Tai Lam;;;李天翔 Martin Li;;;伍佰 Wu Bai;;;卢惠光 Kenneth Lo;;;杰森·庄 Jason Chong;;;贾六 Liu Jia;;;巫刚 Gang Wu;;;梁朝伟 Tony Leung,;;;香港英皇影业有限公司 Emperor Motion Pictures;;; 3L Filmverleih;;;博纳影业集团股份有限公司 Bona Film Group;;; Contender Entertainment Group;;; Contender;;; Distribution Company;;; Dutch FilmWorks (DFW);;; Gativideo;;; Inspire Pictures;;; Joy Sales Film and Video Distributors;;;美国狮门影片公司 Lionsgate Films;;; Manga Films;;;新加坡新传媒星霖电影公司 Xin Jia Po Xinmedia Xing Lin Dian Yingcompany;;; Metropolitan Filmexport;;; RTL Entertainment;;; Scanbox Sweden;;; Shaw Organisation;;;美国环球影业公司 Universal Pictures (Universal Studios Inc. ),;;;中国电影集团公司 China Film Group Corporation;;;成龙英皇影业有限公司 JCE Entertainment Ltd.,230394.0,20988.0,104.0,1274293.0,陈木胜,0,0.0,6.42178,396.0,,,0,0.0,0.0,0.0,1054531.0,成龙,1,2300.0,22.97434,19909.0,3131.0,1050053.0,谢霆锋,1,801.0,6.1466699999999985,20109.0,1208.0,1312751.0,袁锦麟,0,0.0,9.13045,0.0,,,0,0.0,0.0,0.0,311.0,59.0,动作,2D,2004-09-24,2004,9,24,4,3,39,False,True,False,['动作'],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17809,['2D'],1,0,0,7346,1,False,False,False,False,False,True
112,千机变2,106.0,2300.0,780.0,3.00691,377579.5,0.19477,8.542810000000001,1.77793,0,1,5.3,0.0,蔡卓妍 Charlene Choi;;;甄子丹 Donnie Yen;;;房祖名 Jaycee Chan;;;陈冠希 Edison Chan;;;梁家辉 Tony Leung Ka Fai;;;瞿颖 Ying Qu;;;吴彦祖 Daniel Wu;;;成龙 Jackie Chan;;;范冰冰 Bingbing Fan;;;陈柏霖 Berlin Chen,;;; Acteurs Auteurs Associ&#233;s (AAA);;;香港英皇影业有限公司 Emperor Motion Pictures;;;新加坡新传媒星霖电影公司 Xin Jia Po Xinmedia Xing Lin Dian Yingcompany;;; Paradise Group;;; Shaw Organisation;;; Universal Home Video;;;博纳影业集团股份有限公司 Bona Film Group,;;;深圳电影制片厂有限公司 Shenzhen Film Studio,76461.0,5375.0,14.0,1289150.0,元奎,0,0.0,0.4775,0.0,1275513.0,梁柏坚,0,0.0,0.60918,0.0,1005138.0,钟欣潼,0,0.0,2.78555,2220.0,2413.0,1041425.0,蔡卓妍,0,0.0,2.95177,3954.0,2123.0,1280427.0,陈建忠,0,0.0,0.74588,0.0,1298762.0,司徒慧焯,0,0.0,0.5391,0.0,323.0,325.0,动作,2D,2004-08-12,2004,8,12,3,3,33,False,True,False,['动作'],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17809,['2D'],1,0,0,7346,0,False,True,False,False,False,False
115,功夫,95.0,17300.0,2550.0,4.15814,783335.5,0.19728,10.00135,4.99708,0,0,8.3,0.0,冯小刚 Xiaogang Feng;;;元华 Wah Yuen;;;陈国坤 Kwok Kuen Chan;;;林子聪 Chi Chung Lam;;;梁小龙 Hsiao Liang;;;元秋 Qiu Yuen;;;田启文 Kai Man Tin;;;贾康熙 Kang Xi Jia;;;冯克安 Hak On Fung;;;黄圣依 Eva Huang;;;林雪 Suet Lam;;;袁祥仁 Cheung-Yan Yuen;;;赵志凌 Chiu Chi Ling;;;张一白 Yibai Zhang;;;任斯璐 Si Lu Ren;;;丁小龙 Xiao Lung Ding;;;张明明 Mingming Zhang;;;黄锐民 Oliver Wong;;;陈凯师 Kai Shi Chen;;;钱升玮 Wellson Chin;;;何文辉 Wen Hui He;;;洪维涛 David Hung;;;马逊 Billy Ma;;;阮昊天 Hao Tian Yuan;;;冯勉恒 Min Hun Fung;;;杨龙 Lun Yeung;;;刘朝霞 Chao Xia Liu;;;林子善 Lam Tze Chung;;;陈国坤 Kwok Kuen Chan;;;赵志凌 Chiu Chi Ling;;;周星驰 Stephen Chow;;;董志华 Dong Zhi Hua;;;释彦能 Yanneng Shi,;;; Buena Vista International;;; Columbia TriStar Film Distributors International;;; Columbia TriStar Films;;; Columbia TriStar Films de Argentina;;; Falcon;;; LK-TEL;;; Mongrel Media;;;索尼经典影业公司 Sony Pictures Classics;;;索尼电影娱乐公司 Sony Pictures Entertainment;;; Sony Pictures Home;;; Sony Pictures Home Entertainment;;; Sony Pictures Home Entertainment;;; Sony Pictures Home Entertainment;;; Sony Pictures Home Entertainment;;;索尼发行公司 Sony Pictures Releasing;;;中国电影集团公司 China Film Group Corporation,";;;哥伦比亚电影制作（亚洲）有限公司 Columbia Pictures Film Production Asia;;;星辉海外有限公司 Star Overseas;;;北京电影制片厂 Beijing Film Studio;;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd",715800.0,72963.0,752.0,1048026.0,周星驰,0,0.0,21.38056,26135.0,,,0,0.0,0.0,0.0,1048026.0,周星驰,0,0.0,21.38056,26135.0,0.0,1304876.0,元秋,0,0.0,1.21683,0.0,0.0,1299569.0,曾瑾昌,0,0.0,3.4388,0.0,1280434.0,陈文强,0,0.0,1.0787,20.0,100.0,54.0,动作/喜剧,2D,2004-12-23,2004,12,23,3,4,52,False,True,False,"['动作', '喜剧']",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14032,['2D'],1,0,0,7346,0,False,False,False,True,False,False
121,三岔口,101.0,1655.7,267.0,2.70147,478566.75,0.19789,8.1722,1.00763,0,0,6.5,0.0,郭富城 Aaron Kwok;;;郑伊健 Ekin Cheng;;;吴彦祖 Daniel Wu;;;李心洁 Angelica Lee;;;宁静 Jing Ning;;;林海峰 Jan Lamb;;;于荣光 Ringo Yu;;;罗嘉良 Gallen Law;;;阮民安 Tommy Yuen;;;彭敬慈 King-chi Pang;;;赵雪妃 Suet-Fei Chiu;;;曾志伟 Eric Tsang;;;李璨琛 Sam Lee;;;林雪 Suet Lam;;;黄德斌 Kenny Wong;;;梁俊一 Anson Leung;;;何华超 Tony Ho;;;刘兆铭 Siu-Ming Lau;;;郭慧 Wai Kwok;;;张满源 Kenneth Cheung;;;黄伟亮 Wai Leung Wong;;;欧轩伟 Au Hin Wai;;;利沙华 Courtney Wu;;;李天翔 Martin Li;;;陈伟健 Wai-Kin Chan;;;方志驹 Fong Chi-Kui;;;梁浩楷 Jerry Leung;;;许冠英 Ricky Hui;;;王平乐 Ping-Lok Wong;;;郭文诺 Man-Lok Kwok;;;黄朗淇 Long-Ki Wong;;;波神 Bobby Fok;;;邱万城 Yau Man-shing,";;;寰宇影片发行有限公司 Universe Films Distribution Co.,Ltd;;; Go Film Distribution;;; Emerald;;; Shaw Organisation;;; Tartan Video USA;;;上海电影股份有限公司影视发行分公司 Eastern Mordor",;;; Universe Entertainment,39767.0,3947.0,78.0,1274293.0,陈木胜,1,4300.0,6.42178,396.0,,,0,0.0,0.0,0.0,1027502.0,吴彦祖,3,6708.0,4.88636,7971.0,946.0,1041390.0,郭富城,1,500.0,12.27715,8467.0,1340.0,1286710.0,岸西,1,801.0,1.14423,0.0,,,0,0.0,0.0,0.0,216.0,215.0,犯罪,2D,2005-04-28,2005,4,28,3,2,17,False,True,False,['犯罪'],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12922,['2D'],1,0,0,2842,0,False,False,False,False,False,False
129,如果·爱,107.0,3007.7,506.0,2.64644,260692.67188,0.18858,4.79857,1.71871,0,0,7.6,0.0,金城武 Takeshi Kaneshiro;;;周迅 Xun Zhou;;;张学友 Jacky Cheung;;;池珍熙 Jin-hee Ji;;;曾志伟 Eric Tsang;;;吴君如 Sandra Ng;;;厉娜 Na Li;;;徐京 Jing Xu;;;张逸群 Zhang Yiqun,";;; Applause Entertainment;;;甲上娱乐有限公司 Applause Pictures Co.,Ltd;;;天映娱乐有限公司 Celestial Pictures Co.,Ltd;;; Mega Star Video Distribution;;; Pan Europ&#233;enne Distribution;;; Shaw Organisation;;; Wild Side Films;;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD;;;星美（北京）影业有限公司 Stellar Mega Films Limited",";;;甲上娱乐有限公司 Applause Pictures Co.,Ltd;;;摩根·陈影业有限公司 Morgan Chen Pictures  Co.,Ltd;;; Ruddy Morgan Productions;;;星美传媒集团有限公司 Stellar Megamedia Group Co., LTD;;;星美（北京）影业有限公司 Stellar Mega Films Limited",199711.0,32993.0,1351.0,1274300.0,陈可辛,0,0.0,3.97261,1413.0,1315000.0,赵良骏,0,0.0,0.43776,0.0,1027798.0,周迅,4,3304.0,10.03396,7810.0,620.0,1027883.0,金城武,1,15360.0,3.71476,5030.0,0.0,1299321.0,杜国威,0,0.0,0.37749,0.0,1289308.0,林爱华,0,0.0,2.63326,0.0,353.0,354.0,歌舞/爱情,2D,2005-12-01,2005,12,1,3,4,48,False,True,False,"['歌舞', '爱情']",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868,['2D'],1,0,0,2842,0,False,False,False,True,False,False
132,头文字D,95.0,6303.1,1509.0,5.02154,480442.59375,0.18397,5.56975,3.91612,1,0,7.5,0.0,余文乐 Shawn Yue;;;陈冠希 Edison Chan;;;周杰伦 Jay Chou;;;黄秋生 Anthony Wong;;;杜汶泽 Chapman To;;;阿部力 Tsuyoshi Abe;;;铃木杏 Anne Suzuki;;;钟镇涛 Kenny Bee;;;刘畊宏 Will Liu;;;陈小春 Jordan Chan;;;田中千绘 Chie Tanaka;;;肋知弘 Tomohiro Waki;;;加藤正人 Masato Kato;;;小西真奈美 Manami Konishi;;;氏家惠 Megumi Ujiie;;;中原裕也 Y?ya Nakahara,;;;寰亚影视发行（香港）有限公司 Media Asia Distribution;;; Atlantic Film;;; Contender Entertainment Group;;; Future Film;;; GAGA Communications;;; Long Shong Entertainment Multimedia Company;;; Mega Star Video Distribution;;; Shaw Organisation;;; Tai Seng Entertainment;;; Versus Entertainment;;;博纳影业集团股份有限公司 Bona Film Group,";;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;银都机构有限公司 Sil-Metropole Organization Ltd.;;; Basic Pictures;;; Avex Inc.",273319.0,40462.0,326.0,1106979.0,刘伟强,3,5102.0,12.20493,717.0,1126158.0,麦兆辉,2,4402.0,8.75632,252.0,1048000.0,周杰伦,0,0.0,4.53759,32617.0,0.0,1076665.0,陈冠希,4,6702.0,0.76957,15579.0,2952.0,1014716.0,庄文强,3,6702.0,10.8479,195.0,1376502.0,重野秀一,0,0.0,0.39338,0.0,204.0,167.0,动作,2D,2005-06-19,2005,6,19,6,2,24,False,True,False,['动作'],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17809,['2D'],1,0,0,2842,1,False,False,False,False,False,True
137,千里走单骑,107.0,3001.3,3.0,1.9548,141676.9375,0.16037,0.65664,1.4512,0,0,7.3,0.0,高仓健 Ken Takakura;;;寺岛忍 Shinobu Terajima;;;中井贵一 Kiichi Nakai;;;中本贤 Ken Nakamoto;;;蒋雯 Jiang Wen;;;邱林 Lin Qiu,";;; Axiom Films;;; Cathay-Keris Films;;; Columbia TriStar Films de Argentina;;; LK-TEL;;;索尼经典影业公司 Sony Pictures Classics;;; Sony Pictures Home Entertainment;;;东宝株式会社 Toho International Company Inc.;;;北京新画面影业有限公司 Beijing New Pictures Co.,Ltd;;;蘭发行团队 LAN TEAM",";;;北京新画面影业有限公司 Beijing New Pictures Co.,Ltd;;;中国电影合作制片公司 China Film Co-Production Corporation;;;安乐影片有限公司 EDKO Film Co.,Ltd;;; Elite Group Entertainment;;; Gilla Company;;;东宝株式会社 Toho International Company Inc.;;;张艺谋工作室 Zhangyimou Studio",46659.0,5409.0,295.0,1054398.0,张艺谋,3,40867.0,15.896120000000002,4160.0,,,0,0.0,0.0,0.0,1007153.0,高仓健,0,0.0,0.43763,0.0,0.0,1050774.0,中井贵一,1,4102.0,0.65251,0.0,0.0,1054398.0,张艺谋,2,40361.0,15.896120000000002,4160.0,,,0,0.0,0.0,0.0,259.0,12.0,剧情/公路,2D,2005-12-22,2005,12,22,3,4,51,False,True,False,"['剧情', '公路']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,['2D'],1,0,0,2842,0,False,False,False,True,False,False
144,情癫大圣,103.0,5000.6,434.0,1.97779,186156.59375,0.19071,6.61584,1.57739,0,0,5.3,0.0,谢霆锋 Nicholas Tse;;;蔡卓妍 Charlene Choi;;;范冰冰 Bingbing Fan;;;陈柏霖 Berlin Chen;;;梁洛施 Isabella Leung;;;关智斌 Kenny Kwan;;;张致恒 Steven Cheung;;;钟镇涛 Kenny Bee;;;陈惠敏 Wai-Man Chan;;;卓韵芝 Goo-Bi GC;;;惠英红 Kara Hui;;;黎耀祥 Yiu-Cheung Lai;;;刘以达 Tats Lau;;;李健仁 Kin-Yan Lee;;;刘家辉 Gordon Liu;;;罗军 Guan Lo;;;谭耀文 Patrick Tam;;;黄一飞 Yut Fei Wong;;;元华 Wah Yuen;;;邱月清 Mondi Yau;;;戴娇倩 Shirley Dai;;;黄永明 Wing-ming Wong;;;国建勇 Jianyong Guo;;;雷楚雄 Bill Lui,";;;香港英皇影业有限公司 Emperor Motion Pictures;;; Group Power;;; Sahamongkol Film International Co. Ltd.;;; Shaw Organisation;;; Star Entertainment;;; Viva Films;;;陕西西影华谊电影发行有限公司 ShanXi XiYing HuaYi Film Distribution Co., LTD",";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;西部电影集团有限公司 Western Movie Group",113122.0,10571.0,248.0,1274431.0,刘镇伟,0,0.0,8.69336,730.0,,,0,0.0,0.0,0.0,1050053.0,谢霆锋,2,5101.0,6.1466699999999985,20109.0,1208.0,1041425.0,蔡卓妍,3,7481.0,2.95177,3954.0,2123.0,1274431.0,刘镇伟,0,0.0,8.69336,730.0,,,0,0.0,0.0,0.0,311.0,118.0,喜剧,2D,2005-12-22,2005,12,22,3,4,51,False,True,False,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10255,['2D'],1,0,0,2842,0,False,False,False,True,False,True
147,美人依旧,87.0,1000.8,0.0,1.4319,102532.25781,0.18488,1.99163,1.00161,0,0,6.1,0.0,剧雪 Xue Ju;;;卢燕 Lisa Lu;;;王志文 Zhiwen Wang;;;邬君梅 Vivian Wu;;;羊立新 Lixin Yang;;;周迅 Xun Zhou,";;; Emerging Pictures;;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd",";;;中国电影集团公司 China Film Group Corporation;;; Chinachem Group;;; Emerging Pictures;;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;上海电影（集团）有限公司 Shanghai Film Group Co.,Ltd",6749.0,702.0,40.0,1287040.0,胡安,1,200.0,0.61797,0.0,,,0,0.0,0.0,0.0,1027798.0,周迅,2,2103.0,10.03396,7810.0,620.0,1004773.0,邬君梅,0,0.0,2.20932,2034.0,153.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,394.0,59.0,剧情,2D,2005-02-14,2005,2,14,0,1,7,False,True,False,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4731,['2D'],1,0,0,2842,0,True,False,False,False,False,True
184,龙虎门,90.0,5360.6,1550.0,2.27413,165631.32812,0.18825,5.12073,1.53977,1,0,5.8,0.0,甄子丹 Donnie Yen;;;谢霆锋 Nicholas Tse;;;余文乐 Shawn Yue;;;董洁 Jie Dong;;;李小冉 Xiaoran Li;;;元华 Wah Yuen;;;陈观泰 Kuan-tai Chen;;;施祖南 Vincent Sze;;;阮民安 Tommy Yuen;;;陈宇琛 Sam Chan Yu-Sum;;;林咏伦 Alan Lam;;;严华 Hua Yan;;;邓萃雯 Shereen Tang;;;喻亢 Kang Yu;;;谭竣浩 Tam Chun Ho;;;陈筠婷 Co Co Chan;;;古天乐 Louis Koo;;;邓萃雯 Shereen Tang;;;薛立贤 Howard Sit;;;释彦能 Yanneng Shi;;;黄玉郎 Tony Wong;;;官恩娜 Ella Koon;;;梁洛施 Isabella Leung;;;林中定 Nick Lam,";;;荣华影业公司 Eng Wah Cinema;;; Future Film;;; Gativideo;;;东方电影制作有限公司 Mandarin Films Co.,Ltd;;; Paradiso Home Entertainment;;; Path&#233; Distribution;;; Splendid Film;;; Tot Media S.L.;;;美国韦恩斯坦影业公司 The Weinstein Company;;; Yu Enterprises;;;博纳影业集团股份有限公司 Bona Film Group",";;;东方电影制作有限公司 Mandarin Films Co.,Ltd;;;上海电影（集团）有限公司 Shanghai Film Group Co.,Ltd;;;中国电影合作制片公司 China Film Co-Production Corporation",64272.0,5435.0,117.0,1274472.0,叶伟信,1,802.0,8.04092,340.0,,,0,0.0,0.0,0.0,1025194.0,甄子丹,2,27301.0,18.05043,8421.0,1192.0,1050053.0,谢霆锋,3,10102.0,6.1466699999999985,20109.0,1208.0,1316682.0,黄子桓,0,0.0,9.80138,103.0,1322402.0,黄玉郎,0,0.0,0.26649,0.0,428.0,429.0,武侠/动作,2D,2006-07-28,2006,7,28,4,3,30,False,True,False,"['武侠', '动作']",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8904,['2D'],1,0,0,7689,1,False,True,False,False,False,False
191,云水谣,117.0,3614.9,728.0,1.76678,114256.26562,0.1802,2.05356,1.41951,0,0,6.9,0.0,陈坤 Kun Chen;;;徐若瑄 Vivian Hsu;;;李冰冰 Bingbing Li;;;秦汉 Han Chin;;;归亚蕾 Kuei Ya-Le;;;梁洛施 Isabella Leung;;;张致恒 Steven Cheung;;;朱茵 Athena Chu;;;杨贵媚 Yang Guimei,";;; Shaw Organisation;;;中国电影集团公司 China Film Group Corporation;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",;;;香港英皇影业有限公司 Emperor Motion Pictures;;;国家新闻出版广电总局电影卫星频道节目制作中心 China Movie Channel SARFT;;;台湾龙祥娱乐多媒体股份有限公司 Taiwan Longxiang Entertainment Multimedia Company,100477.0,13450.0,628.0,1276060.0,尹力,1,4005.0,1.6942,484.0,,,0,0.0,0.0,0.0,1053618.0,陈坤,3,2489.0,10.96033,7021.0,9342.0,1032562.0,,1,0.0,0.0,0.0,0.0,1276115.0,刘恒,2,4005.0,5.52246,1048.0,,,0,0.0,0.0,0.0,286.0,311.0,爱情/战争,2D,2006-12-01,2006,12,1,4,4,48,False,True,False,"['爱情', '战争']",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7707,['2D'],1,0,0,7689,1,False,False,False,True,False,True
193,东京审判,111.0,2410.2,25.0,2.54166,420665.53125,0.18913,3.32913,2.58083,0,0,7.3,0.0,刘松仁 Damian Lau;;;林熙蕾 Kelly Lin;;;曾志伟 Eric Tsang;;;曾江 Kenneth Tsang;;;谢君豪 Kwan-Ho Tse;;;英达 Da Ying;;;朱孝天 Ken Zhu,";;;上海电影股份有限公司影视发行分公司 Eastern Mordor;;;万达电影股份有限公司 Wanda International Cinemas;;;中影星美电影院线有限公司 China Film Stellar Theater Chain;;;北京新影联影业有限责任公司 Beijing New Film Association Co,.Ltd",";;;上海电影制片厂 Shanghai Film Studio;;;九江长江影视制作有限公司 Jiujiang Changjiang Production Co.,Ltd",72809.0,7804.0,349.0,1274943.0,高群书,0,0.0,4.10533,421.0,,,0,0.0,0.0,0.0,1028689.0,刘松仁,0,0.0,0.94766,1354.0,48.0,1015278.0,朱孝天,0,0.0,0.55588,0.0,0.0,1332967.0,唐灏,0,0.0,0.53608,0.0,1332968.0,张思涛,0,0.0,0.34304,0.0,1.0,2.0,战争/剧情,2D,2006-09-01,2006,9,1,4,3,35,False,True,False,"['战争', '剧情']",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7204,['2D'],1,0,0,7689,1,False,False,False,False,True,False
201,满城尽带黄金甲,114.0,29103.199,8600.0,2.53377,558285.0625,0.18724,3.2871,6.30443,1,0,5.4,0.0,周润发 Yun-Fat Chow;;;巩俐 Li Gong;;;周杰伦 Jay Chou;;;刘烨 Ye Liu;;;李曼 Man Li;;;倪大红 Dahong Ni;;;秦俊杰 Junjie Qin;;;陈瑾 Jin Chen,";;; Blue Sky Media;;; Buena Vista International;;; Columbia TriStar Films de Argentina;;;安乐影片有限公司 EDKO Film Co.,Ltd;;; Edko Video;;; Monopole-Path&#233;;;; Nordisk Film Theatrical Distribution;;; RCV Film Distribution;;; RCV Home Entertainment;;; SND;;; Showtime;;;索尼经典影业公司 Sony Pictures Classics;;; TOBIS Film;;; Tiglon;;;乌发电影公司 Universum Film A.G.;;;华纳兄弟电影公司 Warner Bros Pictures;;;北京新画面影业有限公司 Beijing New Pictures Co.,Ltd;;;中国电影集团公司 China Film Group Corporation",";;;北京新画面影业有限公司 Beijing New Pictures Co.,Ltd;;; Film Partner International;;; Standard Chartered Bank",193237.0,24418.0,847.0,1054398.0,张艺谋,4,43868.0,15.896120000000002,4160.0,,,0,0.0,0.0,0.0,1044899.0,周润发,2,1203.0,15.90885,12286.0,167.0,1035641.0,巩俐,2,2000.0,2.77312,6495.0,0.0,1054398.0,张艺谋,3,43363.0,15.896120000000002,4160.0,1322986.0,吴楠,0,0.0,2.2084,231.0,449.0,12.0,动作,2D,2006-12-14,2006,12,14,3,4,50,False,True,False,['动作'],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17809,['2D'],1,0,0,7689,0,False,False,False,True,False,False
207,墨攻,133.0,6701.8,2100.0,3.08581,372588.03125,0.192,5.02479,2.68738,1,0,6.1,0.0,刘德华 Andy Lau;;;安圣基 Seong-gi Ahn;;;王志文 Zhiwen Wang;;;范冰冰 Bingbing Fan;;;崔始源 Si-won Choi;;;钱小豪 Siu-hou Chin;;;午马 Ma Wu;;;吴奇隆 Nicky Wu;;;徐向东 Xiangdong Xu;;;何建泽 HeJianZe;;;林永健 Yongjian Lin;;;杨丽晓 Lixiao Yang,";;; Amuse Soft Entertainment;;; Comstock;;; Deltamac Entertainment;;;安乐影片有限公司 EDKO Film Co.,Ltd;;; Group Power;;; Shaw Organisation;;;陕西西影华谊电影发行有限公司 ShanXi XiYing HuaYi Film Distribution Co., LTD;;;中国电影集团公司 China Film Group Corporation",";;; Boram Entertainment Inc.;;; Comstock;;; Hark &#38; Company;;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;; Small Potato Productions;;;骄阳电影有限公司 Sundream Motion Pictures;;; World Top",66531.0,5502.0,384.0,1078102.0,张之亮,0,0.0,2.36573,0.0,,,0,0.0,0.0,0.0,1054424.0,刘德华,6,35544.0,20.81968,29383.0,0.0,1058705.0,安圣基,1,0.0,0.33081,0.0,0.0,1078102.0,张之亮,0,0.0,2.36573,0.0,1342336.0,李树型,0,0.0,0.33081,0.0,283.0,470.0,战争,2D,2006-11-23,2006,11,23,3,4,47,False,True,False,['战争'],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9678,['2D'],1,0,0,7689,0,False,False,False,False,False,False
214,第601个电话,90.0,1053.6,450.0,1.34037,39420.34766,0.1766,1.56904,0.40253,0,0,4.6,0.0,张柏芝 Cecilia Cheung;;;胡歌 Hugh;;;牛犇 Ben Niu;;;周笔畅 BiBi Chou;;;张萌 Alina Zhang;;;张国立 Guoli Zhang;;;郭德纲 Degang Guo,";;;北京中影元申影业有限公司 Beijing Zhongying Yuanshen Pictures Co.,Ltd;;;上海电影股份有限公司影视发行分公司 Eastern Mordor;;;中国电影集团公司 China Film Group Corporation",";;;上海电影（集团）有限公司 Shanghai Film Group Co.,Ltd;;;北京紫禁城影业有限责任公司 Beijing Forbidden City Pictures Co.,Ltd;;;上海电影股份有限公司影视发行分公司 Eastern Mordor",13516.0,1453.0,62.0,1015115.0,张国立,0,0.0,4.75446,4610.0,,,0,0.0,0.0,0.0,1003495.0,张柏芝,3,3702.0,2.81056,25753.0,1308.0,1274425.0,周笔畅,0,0.0,0.31958000000000003,0.0,0.0,1276029.0,邹静之,0,0.0,3.24418,210.0,,,0,0.0,0.0,0.0,475.0,63.0,爱情,2D,2006-08-18,2006,8,18,4,3,33,False,True,False,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5737,['2D'],1,0,0,7689,1,False,True,False,False,False,True
